epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.3079,0.84484,1.99544,0.89949,0.64642,0.82602,0.71595,0.56121,0.73977,1.25853,0.88204,0.000551581,0.000551581,0.000551581
2,42.3667,0.83255,1.70109,0.90205,0.62949,0.66999,0.6961,0.53867,0.73546,1.19498,0.87964,0.000888013,0.000888013,0.000888013
3,62.9392,0.86524,1.48282,0.92671,0.54327,0.71191,0.66157,0.52892,0.72143,1.15899,0.86508,0.0010044,0.0010044,0.0010044
4,83.8879,0.84626,1.62845,0.91378,0.61144,0.71069,0.68485,0.54581,0.72444,1.09678,0.86959,0.000676802,0.000676802,0.000676802
5,104.406,0.83926,1.60516,0.90055,0.60421,0.69966,0.6911,0.55363,0.71191,1.13311,0.87096,0.000346736,0.000346736,0.000346736
