epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.9634,0.65571,1.17551,0.86549,0.64898,0.73894,0.6878,0.55452,0.73637,1.37061,0.892,0.000551581,0.000551581,0.000551581
2,60.1365,0.81337,1.33628,0.8941,0.65126,0.67199,0.6285,0.49227,0.77694,1.47905,0.89227,0.000888013,0.000888013,0.000888013
3,88.8367,0.82059,1.66011,0.8829,0.55128,0.69314,0.64185,0.499,0.8401,1.2643,0.93423,0.0010044,0.0010044,0.0010044
4,117.03,0.83147,1.482,0.91148,0.6858,0.65714,0.70362,0.56599,0.73857,1.20049,0.91732,0.000676802,0.000676802,0.000676802
5,144.758,0.85928,1.5562,0.93193,0.5913,0.80992,0.7086,0.57128,0.72815,1.09961,0.90847,0.000346736,0.000346736,0.000346736
